,time,x_n,v_n,theta_n,theta_dot_n,x,v,theta,theta_dot,u_force,PendulumPlant_x,PendulumPlant_v,PendulumPlant_theta,PendulumPlant_theta_dot
535,5.355355355355355,0.0032220816116599244,0.004593991691918999,0.11202838354522825,-0.21005731087087975,-0.019874051764965442,-0.051352545926049854,3.26091528570194,-0.24449595289122716,1.320745721176369,-0.023096133376625368,-0.055946537617968854,3.148886902156712,-0.0344386420203474
536,5.365365365365365,-0.13559491382850922,0.09697437828429838,-0.12588557496241143,-0.11623862053826704,-0.15924321973901892,0.043196452995640136,3.022682880287349,-0.14393490522249494,29.940424903223175,-0.023648305910509707,-0.05377792528865824,3.14856845524976,-0.027696284684227888
537,5.375375375375375,-0.032996124769266215,-0.018325340777006708,-0.1589321714699207,-0.13386054745998865,-0.05715629534588823,-0.06646203423277303,2.9894315821851474,-0.1461840650875742,33.36574447074435,-0.024160170576622016,-0.04813669345576632,3.148363753655068,-0.012323517627585531
538,5.385385385385385,0.0959542240487524,0.08504834156731195,-0.04813382435094447,0.027074543945294235,0.07133346219676029,0.04041657562700722,3.1001659665516876,0.024760617965597767,8.465769584450209,-0.0246207618519921,-0.04463176594030473,3.148299790902632,-0.002313925979696466
539,5.395395395395395,-0.15926926857876333,0.015949818732287218,-0.14941865703620966,0.2559627585333097,-0.18433766190950773,-0.02950108345998208,2.998862020949411,0.252842788921948,-8.773614835568484,-0.025068393330744385,-0.0454509021922693,3.1482806779856207,-0.0031199696113616776
540,5.405405405405405,-0.08033222622985542,-0.012014080823182132,-0.0963422029342274,0.03465092344059186,-0.10586333685337967,-0.058509268512171864,3.0518940525298133,0.030155919905259947,5.248447703327066,-0.025531110623524252,-0.046495187688989734,3.148236255464041,-0.004495003535331915
541,5.415415415415415,0.14399186774976155,0.14492084342529163,-0.1075624451660672,0.045903583937934,0.11800242281974636,0.10031902309454084,3.0406526738594515,0.04737028818648207,20.199990206828588,-0.025989444930015187,-0.04460182033075079,3.1482151190255188,0.0014667042485480702
542,5.425425425425425,-0.07730753056339114,-0.057217264950749164,0.10951890477298205,-0.13008060443510866,-0.10373812335410808,-0.10196403272028079,3.2577681507264398,-0.12774558328880048,-14.52930967540479,-0.02643059279071694,-0.04474676776953162,3.148249245953458,0.0023350211463081813
543,5.435435435435435,0.012152693720364975,-0.04269825257566724,-0.01459700959798744,0.03027765304041164,-0.014741328989290245,-0.09023033428097368,3.1336430015255043,0.026883227735876643,-6.174422661068264,-0.02689402270965522,-0.04753208170530644,3.148240011123492,-0.0033944253045349966
544,5.445445445445445,0.10136226118218122,-0.1560186458114975,-0.10215615718494818,-0.03331849383211524,0.07398891664848191,-0.20367054815166505,3.046047215821962,-0.03578432945909284,11.152138967897391,-0.02737334453369931,-0.047651902340167564,3.14820337300691,-0.002465835626977596
